word,freqlivres,freqfilms,ratio,zipf_livres,zipf_films,cgrams,tier
panama,1.2200,0.1500,7.6875,3.0864,2.1761,NOM,intermediaire
sauvagerie,7.3600,0.9500,7.6771,3.8669,2.9777,NOM,intermediaire
dénonciateur,0.6800,0.0800,7.6667,2.8325,1.9031,NOM,intermediaire
ténia,0.6800,0.0800,7.6667,2.8325,1.9031,NOM,intermediaire
verrat,0.6800,0.0800,7.6667,2.8325,1.9031,NOM,intermediaire
épris,0.6800,0.0800,7.6667,2.8325,1.9031,ADJ,intermediaire
amorti,0.6800,0.0800,7.6667,2.8325,1.9031,"ADJ, NOM",intermediaire
percevoir,9.1900,1.1900,7.6667,3.9633,3.0755,VER,debutant
escabeau,5.2000,0.6700,7.6618,3.7160,2.8261,NOM,intermediaire
bruyère,4.1200,0.5300,7.6481,3.6149,2.7243,NOM,intermediaire
mouron,4.1200,0.5300,7.6481,3.6149,2.7243,NOM,intermediaire
soutenu,2.3600,0.3000,7.6452,3.3729,2.4771,ADJ,intermediaire
anodin,2.9700,0.3800,7.6410,3.4728,2.5798,ADJ,intermediaire
dégringoler,2.9700,0.3800,7.6410,3.4728,2.5798,VER,intermediaire
liège,3.5800,0.4600,7.6383,3.5539,2.6628,NOM,intermediaire
bastingage,1.8200,0.2300,7.6250,3.2601,2.3617,NOM,intermediaire
constatation,3.6500,0.4700,7.6250,3.5623,2.6721,NOM,intermediaire
distinct,2.4300,0.3100,7.6250,3.3856,2.4914,ADJ,intermediaire
encombrer,3.6500,0.4700,7.6250,3.5623,2.6721,VER,intermediaire
extravagance,2.4300,0.3100,7.6250,3.3856,2.4914,NOM,intermediaire
perpendiculaire,1.8900,0.2400,7.6000,3.2765,2.3802,"ADJ, NOM",intermediaire
ascendance,1.8900,0.2400,7.6000,3.2765,2.3802,NOM,intermediaire
démesuré,3.1800,0.4100,7.5952,3.5024,2.6128,ADJ,intermediaire
mousqueton,3.1800,0.4100,7.5952,3.5024,2.6128,NOM,intermediaire
clameur,5.6100,0.7300,7.5946,3.7490,2.8633,NOM,intermediaire
dislocation,1.2800,0.1600,7.5882,3.1072,2.2041,NOM,intermediaire
mystification,1.2800,0.1600,7.5882,3.1072,2.2041,NOM,intermediaire
raphia,1.2800,0.1600,7.5882,3.1072,2.2041,NOM,intermediaire
rocaille,1.2800,0.1600,7.5882,3.1072,2.2041,NOM,intermediaire
tapageur,1.2800,0.1600,7.5882,3.1072,2.2041,"ADJ, NOM",intermediaire
conjurer,3.7800,0.4900,7.5800,3.5775,2.6902,VER,intermediaire
renversement,1.9600,0.2500,7.5769,3.2923,2.3979,NOM,intermediaire
dépit,44.1200,5.8200,7.5695,4.6446,3.7649,NOM,debutant
mamelon,3.8500,0.5000,7.5686,3.5855,2.6990,NOM,intermediaire
fatigue,65.8100,8.7000,7.5568,4.8183,3.9395,NOM,debutant
demeurer,14.1200,1.8600,7.5561,4.1498,3.2695,VER,debutant
volatile,1.3500,0.1700,7.5556,3.1303,2.2304,NOM,intermediaire
corolle,2.0300,0.2600,7.5556,3.3075,2.4150,NOM,intermediaire
souplesse,9.7300,1.2800,7.5504,3.9881,3.1072,NOM,debutant
impossibilité,7.1600,0.9400,7.5474,3.8549,2.9731,NOM,intermediaire
hocher,1.4200,0.1800,7.5263,3.1523,2.2553,VER,intermediaire
basilique,4.8000,0.6300,7.5156,3.6812,2.7993,"ADJ, NOM",intermediaire
bâiller,2.7700,0.3600,7.5135,3.4425,2.5563,VER,intermediaire
abasourdir,0.1400,0.0100,7.5000,2.1461,1.0000,VER,expert
ablution,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
aboyant,0.1400,0.0100,7.5000,2.1461,1.0000,ADJ,expert
achoppement,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
acromion,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
admonition,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
affalement,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
affidé,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
agglutination,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
agitant,0.1400,0.0100,7.5000,2.1461,1.0000,ADJ,expert
aiguillée,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
ailette,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
ajustage,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
alluvion,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
alpaguer,0.7400,0.0900,7.5000,2.8692,1.9542,VER,intermediaire
amonceler,0.1400,0.0100,7.5000,2.1461,1.0000,VER,expert
antipsychiatrie,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
apologiste,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
apposition,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
armoirie,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
asclépias,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
assommeur,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
astreint,0.1400,0.0100,7.5000,2.1461,1.0000,ADJ,expert
atomiste,0.1400,0.0100,7.5000,2.1461,1.0000,"ADJ, NOM",expert
atrabilaire,0.1400,0.0100,7.5000,2.1461,1.0000,"ADJ, NOM",expert
atterrant,0.1400,0.0100,7.5000,2.1461,1.0000,ADJ,expert
autoclave,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
avocette,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
avunculaire,0.1400,0.0100,7.5000,2.1461,1.0000,ADJ,expert
babillard,0.1400,0.0100,7.5000,2.1461,1.0000,"ADJ, NOM",expert
bagouze,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
balinais,0.1400,0.0100,7.5000,2.1461,1.0000,ADJ,expert
batave,0.1400,0.0100,7.5000,2.1461,1.0000,ADJ,expert
berce,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
bergeronnette,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
blaser,0.1400,0.0100,7.5000,2.1461,1.0000,VER,expert
boitiller,0.1400,0.0100,7.5000,2.1461,1.0000,VER,expert
bouddhique,0.1400,0.0100,7.5000,2.1461,1.0000,ADJ,expert
boulle,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
bourgeonnant,0.1400,0.0100,7.5000,2.1461,1.0000,ADJ,expert
boursicoteur,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
boutonnant,0.1400,0.0100,7.5000,2.1461,1.0000,ADJ,expert
bovidé,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
braillement,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
bringuebaler,0.1400,0.0100,7.5000,2.1461,1.0000,VER,expert
brisée,0.7400,0.0900,7.5000,2.8692,1.9542,NOM,intermediaire
brome,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
broutard,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
bécassine,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
caroncule,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
caroubier,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
cassable,0.1400,0.0100,7.5000,2.1461,1.0000,ADJ,expert
causal,0.1400,0.0100,7.5000,2.1461,1.0000,ADJ,expert
cendrée,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
chanterelle,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
chapeauté,0.1400,0.0100,7.5000,2.1461,1.0000,ADJ,expert
chasselas,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
chenet,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
chypriote,0.1400,0.0100,7.5000,2.1461,1.0000,ADJ,expert
cipal,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
cocardier,0.1400,0.0100,7.5000,2.1461,1.0000,ADJ,expert
colportage,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
compressé,0.1400,0.0100,7.5000,2.1461,1.0000,ADJ,expert
confessionnel,0.1400,0.0100,7.5000,2.1461,1.0000,ADJ,expert
confraternel,0.1400,0.0100,7.5000,2.1461,1.0000,ADJ,expert
confronté,0.1400,0.0100,7.5000,2.1461,1.0000,ADJ,expert
congre,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
connaissable,0.1400,0.0100,7.5000,2.1461,1.0000,ADJ,expert
contrebassiste,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
cooptation,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
coupler,0.1400,0.0100,7.5000,2.1461,1.0000,VER,expert
coutellerie,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
crachouillis,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
crapoteux,0.1400,0.0100,7.5000,2.1461,1.0000,ADJ,expert
croquignolet,0.1400,0.0100,7.5000,2.1461,1.0000,ADJ,expert
crémant,0.1400,0.0100,7.5000,2.1461,1.0000,"ADJ, NOM",expert
culpabilisant,0.1400,0.0100,7.5000,2.1461,1.0000,ADJ,expert
cupule,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
czardas,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
cédrat,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
dangerosité,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
dauber,0.1400,0.0100,7.5000,2.1461,1.0000,VER,expert
daïquiri,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
diptyque,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
dispersement,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
diviseur,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
dodelinant,0.1400,0.0100,7.5000,2.1461,1.0000,ADJ,expert
dorique,0.1400,0.0100,7.5000,2.1461,1.0000,ADJ,expert
doublard,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
doucette,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
drôlet,0.1400,0.0100,7.5000,2.1461,1.0000,"ADJ, NOM",expert
duplice,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
débroussaillage,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
déchiffreur,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
décrêper,0.1400,0.0100,7.5000,2.1461,1.0000,VER,expert
défectuosité,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
déficeler,0.1400,0.0100,7.5000,2.1461,1.0000,VER,expert
dégommage,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
dégoupiller,0.1400,0.0100,7.5000,2.1461,1.0000,VER,expert
démaquillage,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
démocratisation,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
démunir,0.1400,0.0100,7.5000,2.1461,1.0000,VER,expert
dépareillé,0.1400,0.0100,7.5000,2.1461,1.0000,ADJ,expert
dépersonnaliser,0.1400,0.0100,7.5000,2.1461,1.0000,VER,expert
dérouleur,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
détraquement,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
dîneur,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
eczémateux,0.1400,0.0100,7.5000,2.1461,1.0000,"ADJ, NOM",expert
embâcle,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
empois,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
empourprer,0.1400,0.0100,7.5000,2.1461,1.0000,VER,expert
enchevêtré,0.1400,0.0100,7.5000,2.1461,1.0000,ADJ,expert
encrasser,0.1400,0.0100,7.5000,2.1461,1.0000,VER,expert
endeuiller,0.1400,0.0100,7.5000,2.1461,1.0000,VER,expert
englander,0.1400,0.0100,7.5000,2.1461,1.0000,VER,expert
engliche,0.1400,0.0100,7.5000,2.1461,1.0000,"ADJ, NOM",expert
ensabler,0.1400,0.0100,7.5000,2.1461,1.0000,VER,expert
ensemencement,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
entérite,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
entôlage,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
esquille,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
essayeur,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
essuyage,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
estonien,0.1400,0.0100,7.5000,2.1461,1.0000,"ADJ, NOM",expert
expédiée,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
exténuer,0.1400,0.0100,7.5000,2.1461,1.0000,VER,expert
ferrure,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
fibrine,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
flicage,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
flouse,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
foisonner,0.1400,0.0100,7.5000,2.1461,1.0000,VER,expert
foucade,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
fouisseur,0.1400,0.0100,7.5000,2.1461,1.0000,"ADJ, NOM",expert
fourvoyé,0.1400,0.0100,7.5000,2.1461,1.0000,ADJ,expert
frisottis,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
fréter,0.1400,0.0100,7.5000,2.1461,1.0000,VER,expert
gable,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
galapiat,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
gamète,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
gaster,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
gazinière,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
gazoline,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
givrer,0.1400,0.0100,7.5000,2.1461,1.0000,VER,expert
glissando,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
glougloutement,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
goulet,0.7400,0.0900,7.5000,2.8692,1.9542,NOM,intermediaire
graduer,0.1400,0.0100,7.5000,2.1461,1.0000,VER,expert
grisonner,0.1400,0.0100,7.5000,2.1461,1.0000,VER,expert
groseillier,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
gynécée,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
hacheur,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
helléniste,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
himalaya,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
homologué,0.1400,0.0100,7.5000,2.1461,1.0000,ADJ,expert
homophile,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
horripilation,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
hululer,0.1400,0.0100,7.5000,2.1461,1.0000,VER,expert
hydropneumatique,0.1400,0.0100,7.5000,2.1461,1.0000,ADJ,expert
hévéa,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
inaltéré,0.1400,0.0100,7.5000,2.1461,1.0000,ADJ,expert
indifférenciation,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
indéchirable,0.1400,0.0100,7.5000,2.1461,1.0000,ADJ,expert
inentamable,0.1400,0.0100,7.5000,2.1461,1.0000,ADJ,expert
inhabile,0.1400,0.0100,7.5000,2.1461,1.0000,ADJ,expert
inintelligent,0.1400,0.0100,7.5000,2.1461,1.0000,ADJ,expert
inorganique,0.1400,0.0100,7.5000,2.1461,1.0000,ADJ,expert
instrumenter,0.1400,0.0100,7.5000,2.1461,1.0000,VER,expert
instrumentiste,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
intransmissible,0.1400,0.0100,7.5000,2.1461,1.0000,ADJ,expert
invendu,0.1400,0.0100,7.5000,2.1461,1.0000,"ADJ, NOM",expert
invérifiable,0.1400,0.0100,7.5000,2.1461,1.0000,ADJ,expert
ischion,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
judéenne,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
justifiant,0.1400,0.0100,7.5000,2.1461,1.0000,ADJ,expert
karité,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
lacanien,0.1400,0.0100,7.5000,2.1461,1.0000,"ADJ, NOM",expert
linger,0.1400,0.0100,7.5000,2.1461,1.0000,ADJ,expert
linotype,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
lissage,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
litho,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
luthéranisme,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
mahométan,0.1400,0.0100,7.5000,2.1461,1.0000,"ADJ, NOM",expert
majolique,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
mamelouk,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
mancenillier,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
maous,0.7400,0.0900,7.5000,2.8692,1.9542,ADJ,intermediaire
marengo,0.1400,0.0100,7.5000,2.1461,1.0000,"ADJ, NOM",expert
mariable,0.1400,0.0100,7.5000,2.1461,1.0000,ADJ,expert
mastaba,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
matriarcal,0.1400,0.0100,7.5000,2.1461,1.0000,ADJ,expert
merlu,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
miasme,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
misérabilisme,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
misérabiliste,0.1400,0.0100,7.5000,2.1461,1.0000,ADJ,expert
monologuer,0.1400,0.0100,7.5000,2.1461,1.0000,VER,expert
monomanie,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
morainique,0.1400,0.0100,7.5000,2.1461,1.0000,ADJ,expert
morbaque,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
mécanisation,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
mégalithe,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
mégalomaniaque,0.1400,0.0100,7.5000,2.1461,1.0000,ADJ,expert
mégotage,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
ménade,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
mûrissant,0.1400,0.0100,7.5000,2.1461,1.0000,ADJ,expert
narghilé,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
natter,0.1400,0.0100,7.5000,2.1461,1.0000,VER,expert
normatif,0.1400,0.0100,7.5000,2.1461,1.0000,ADJ,expert
notarial,0.1400,0.0100,7.5000,2.1461,1.0000,ADJ,expert
numismatique,0.1400,0.0100,7.5000,2.1461,1.0000,ADJ,expert
octuor,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
olympe,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
orfraie,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
orientaliste,0.1400,0.0100,7.5000,2.1461,1.0000,"ADJ, NOM",expert
ostrogoth,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
ouléma,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
ourdir,0.1400,0.0100,7.5000,2.1461,1.0000,VER,expert
ovationner,0.1400,0.0100,7.5000,2.1461,1.0000,VER,expert
panais,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
papillonnage,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
parachèvement,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
paramnésie,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
pariade,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
paroxystique,0.1400,0.0100,7.5000,2.1461,1.0000,ADJ,expert
parsemé,0.1400,0.0100,7.5000,2.1461,1.0000,ADJ,expert
parturition,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
passepoil,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
pathétisme,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
pemmican,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
pendeloque,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
perceptif,0.1400,0.0100,7.5000,2.1461,1.0000,ADJ,expert
phallocratie,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
pharisaïsme,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
physionomique,0.1400,0.0100,7.5000,2.1461,1.0000,ADJ,expert
piégeage,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
piémont,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
pointeau,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
polypropylène,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
polyvalence,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
pommeraie,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
pontet,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
pontificat,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
ponçage,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
porterie,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
presseur,0.1400,0.0100,7.5000,2.1461,1.0000,ADJ,expert
primevère,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
procréateur,0.1400,0.0100,7.5000,2.1461,1.0000,"ADJ, NOM",expert
prolonge,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
proscenium,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
protéiforme,0.1400,0.0100,7.5000,2.1461,1.0000,ADJ,expert
proverbial,0.1400,0.0100,7.5000,2.1461,1.0000,ADJ,expert
précité,0.1400,0.0100,7.5000,2.1461,1.0000,ADJ,expert
publicain,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
pyrame,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
radiodiffusion,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
ratiocineur,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
rebander,0.1400,0.0100,7.5000,2.1461,1.0000,VER,expert
recourber,0.1400,0.0100,7.5000,2.1461,1.0000,VER,expert
redescente,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
redormir,0.1400,0.0100,7.5000,2.1461,1.0000,VER,expert
remblayer,0.1400,0.0100,7.5000,2.1461,1.0000,VER,expert
remembrance,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
remembrement,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
renflouage,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
renfrognement,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
renfrogner,0.1400,0.0100,7.5000,2.1461,1.0000,VER,expert
replâtrer,0.1400,0.0100,7.5000,2.1461,1.0000,VER,expert
risibilité,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
risorius,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
rochet,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
rogner,0.7400,0.0900,7.5000,2.8692,1.9542,VER,intermediaire
rouspéteur,0.1400,0.0100,7.5000,2.1461,1.0000,"ADJ, NOM",expert
récitatif,0.1400,0.0100,7.5000,2.1461,1.0000,"ADJ, NOM",expert
régularisation,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
scellement,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
sciant,0.1400,0.0100,7.5000,2.1461,1.0000,ADJ,expert
scolastique,0.1400,0.0100,7.5000,2.1461,1.0000,ADJ,expert
scribouiller,0.1400,0.0100,7.5000,2.1461,1.0000,VER,expert
scénaristique,0.1400,0.0100,7.5000,2.1461,1.0000,ADJ,expert
septentrional,0.1400,0.0100,7.5000,2.1461,1.0000,ADJ,expert
souscrit,0.1400,0.0100,7.5000,2.1461,1.0000,ADJ,expert
soûlaud,0.1400,0.0100,7.5000,2.1461,1.0000,ADJ,expert
spermato,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
statufier,0.1400,0.0100,7.5000,2.1461,1.0000,VER,expert
stigmatiser,0.1400,0.0100,7.5000,2.1461,1.0000,VER,expert
stratification,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
stère,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
supraterrestre,0.1400,0.0100,7.5000,2.1461,1.0000,ADJ,expert
surplomber,0.1400,0.0100,7.5000,2.1461,1.0000,VER,expert
sustentation,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
suzeraineté,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
sylviculture,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
séchard,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
sécherie,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
sénescence,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
sériel,0.1400,0.0100,7.5000,2.1461,1.0000,ADJ,expert
tartufe,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
tasmanien,0.1400,0.0100,7.5000,2.1461,1.0000,"ADJ, NOM",expert
tautologie,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
tendreté,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
tercio,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
tisonner,0.1400,0.0100,7.5000,2.1461,1.0000,VER,expert
tranchoir,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
transformable,0.1400,0.0100,7.5000,2.1461,1.0000,ADJ,expert
transitif,0.1400,0.0100,7.5000,2.1461,1.0000,ADJ,expert
tringlette,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
trocart,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
turlupiner,0.1400,0.0100,7.5000,2.1461,1.0000,VER,expert
térébinthe,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
tôlier,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
urbaniste,0.1400,0.0100,7.5000,2.1461,1.0000,"ADJ, NOM",expert
usuraire,0.1400,0.0100,7.5000,2.1461,1.0000,ADJ,expert
valpolicella,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
valétudinaire,0.1400,0.0100,7.5000,2.1461,1.0000,ADJ,expert
ventrière,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
vertugadin,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
viander,0.1400,0.0100,7.5000,2.1461,1.0000,VER,expert
vichyste,0.1400,0.0100,7.5000,2.1461,1.0000,ADJ,expert
visagiste,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
vitrifier,0.1400,0.0100,7.5000,2.1461,1.0000,VER,expert
vouge,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
vulcanisé,0.1400,0.0100,7.5000,2.1461,1.0000,ADJ,expert
vulgariser,0.1400,0.0100,7.5000,2.1461,1.0000,VER,expert
vénusien,0.1400,0.0100,7.5000,2.1461,1.0000,ADJ,expert
yearling,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
zoophile,0.1400,0.0100,7.5000,2.1461,1.0000,ADJ,expert
écliptique,0.1400,0.0100,7.5000,2.1461,1.0000,NOM,expert
